Settlement Day,Settlement Period,BSUoS Tariff (£/MWh),BSUoS Fund Tariff (£/MWh),Volume (MWh),BSUoS Recovery (£),BSUoS Fund Recovery (£),BSUoS Total Recovery (£),Run Type,Actual BSUoS Cost (£)
2024-04-07T00:00:00,28,7.63,,14283.27,108981.37,0,108981.37,II,272208.74
2024-04-07T00:00:00,29,7.63,,14227.60,108556.62,0,108556.62,II,208739.88
2024-04-07T00:00:00,30,7.63,,14187.74,108252.44,0,108252.44,II,230420.11
2024-04-07T00:00:00,31,7.63,,14312.78,109206.48,0,109206.48,II,277050.26
2024-04-07T00:00:00,32,7.63,,14558.57,111081.90,0,111081.90,II,266454.10
2024-04-07T00:00:00,33,7.63,,14928.23,113902.39,0,113902.39,II,257275.56
2024-04-07T00:00:00,34,7.63,,15509.48,118337.33,0,118337.33,II,274020.51
2024-04-07T00:00:00,35,7.63,,15837.44,120839.70,0,120839.70,II,268868.24
2024-04-07T00:00:00,36,7.63,,16239.90,123910.45,0,123910.45,II,314547.85
2024-04-07T00:00:00,37,7.63,,16267.98,124124.65,0,124124.65,II,318512.73
2024-04-07T00:00:00,38,7.63,,16143.43,123174.36,0,123174.36,II,313157.51
2024-04-07T00:00:00,39,7.63,,16055.63,122504.45,0,122504.45,II,339520.80
2024-04-07T00:00:00,40,7.63,,15973.50,121877.81,0,121877.81,II,350310.76
2024-04-07T00:00:00,41,7.63,,15987.98,121988.29,0,121988.29,II,364043.02
2024-04-07T00:00:00,42,7.63,,15637.47,119313.90,0,119313.90,II,360924.82
2024-04-07T00:00:00,43,7.63,,15083.24,115085.10,0,115085.10,II,371606.73
2024-04-07T00:00:00,44,7.63,,14392.95,109818.24,0,109818.24,II,332509.72
2024-04-07T00:00:00,45,7.63,,13707.31,104586.81,0,104586.81,II,310940.07
2024-04-07T00:00:00,46,7.63,,13051.19,99580.59,0,99580.59,II,291219.68
2024-04-07T00:00:00,47,7.63,,12323.51,94028.39,0,94028.39,II,306730.11
2024-04-07T00:00:00,48,7.63,,11857.26,90470.92,0,90470.92,II,290388.63
2024-04-08T00:00:00,1,7.63,,11790.40,89960.73,0,89960.73,II,283012.37
2024-04-08T00:00:00,2,7.63,,11566.39,88251.52,0,88251.52,II,271203.86
2024-04-08T00:00:00,3,7.63,,11542.22,88067.16,0,88067.16,II,266251.13
2024-04-08T00:00:00,4,7.63,,11666.37,89014.43,0,89014.43,II,275448.63
2024-04-08T00:00:00,5,7.63,,11589.64,88428.96,0,88428.96,II,288517.74
2024-04-08T00:00:00,6,7.63,,11280.25,86068.29,0,86068.29,II,293312.66
2024-04-08T00:00:00,7,7.63,,11135.73,84965.59,0,84965.59,II,296143.47
2024-04-08T00:00:00,8,7.63,,11046.99,84288.54,0,84288.54,II,285149.10
2024-04-08T00:00:00,9,7.63,,11077.38,84520.37,0,84520.37,II,277628.24
2024-04-08T00:00:00,10,7.63,,11036.99,84212.24,0,84212.24,II,264796.21
2024-04-08T00:00:00,11,7.63,,11279.94,86065.94,0,86065.94,II,252492.57
2024-04-08T00:00:00,12,7.63,,11731.58,89511.99,0,89511.99,II,256348.56
2024-04-08T00:00:00,13,7.63,,12833.23,97917.56,0,97917.56,II,212225.95
2024-04-08T00:00:00,14,7.63,,13723.39,104709.43,0,104709.43,II,203005.99
2024-04-08T00:00:00,15,7.63,,14921.88,113853.92,0,113853.92,II,226916.10
2024-04-08T00:00:00,16,7.63,,15780.14,120402.50,0,120402.50,II,240190.31
2024-04-08T00:00:00,17,7.63,,16482.70,125763.01,0,125763.01,II,200420.91
2024-04-08T00:00:00,18,7.63,,16821.25,128346.14,0,128346.14,II,205235.44
2024-04-08T00:00:00,19,7.63,,17083.08,130343.92,0,130343.92,II,174837.89
2024-04-08T00:00:00,20,7.63,,17059.90,130167.04,0,130167.04,II,161690.23
2024-04-08T00:00:00,21,7.63,,16972.74,129502.01,0,129502.01,II,140541.71
2024-04-08T00:00:00,22,7.63,,16914.87,129060.48,0,129060.48,II,131735.87
2024-04-08T00:00:00,23,7.63,,16868.37,128705.68,0,128705.68,II,121506.42
2024-04-08T00:00:00,24,7.63,,16806.74,128235.41,0,128235.41,II,106536.20
2024-04-08T00:00:00,25,7.63,,16826.14,128383.48,0,128383.48,II,123297.13
2024-04-08T00:00:00,26,7.63,,16663.81,127144.84,0,127144.84,II,105132.42
2024-04-08T00:00:00,27,7.63,,16520.78,126053.52,0,126053.52,II,101580.06
2024-04-08T00:00:00,28,7.63,,16392.42,125074.17,0,125074.17,II,108336.83
2024-04-08T00:00:00,29,7.63,,16470.34,125668.66,0,125668.66,II,98183.26
2024-04-08T00:00:00,30,7.63,,16378.24,124966.00,0,124966.00,II,87754.54
2024-04-08T00:00:00,31,7.63,,16326.25,124569.25,0,124569.25,II,78097.01
2024-04-08T00:00:00,32,7.63,,16509.83,125970.02,0,125970.02,II,60716.52
2024-04-08T00:00:00,33,7.63,,16899.89,128946.15,0,128946.15,II,69873.70
2024-04-08T00:00:00,34,7.63,,17301.69,132011.93,0,132011.93,II,90090.26
2024-04-08T00:00:00,35,7.63,,17723.88,135233.23,0,135233.23,II,110962.13
2024-04-08T00:00:00,36,7.63,,18058.16,137783.74,0,137783.74,II,112555.25
2024-04-08T00:00:00,37,7.63,,18156.44,138533.66,0,138533.66,II,114661.45
2024-04-08T00:00:00,38,7.63,,18081.73,137963.59,0,137963.59,II,113679.15
2024-04-08T00:00:00,39,7.63,,17978.39,137175.11,0,137175.11,II,120151.41
2024-04-08T00:00:00,40,7.63,,17782.54,135680.79,0,135680.79,II,141800.91
2024-04-08T00:00:00,41,7.63,,17439.53,133063.59,0,133063.59,II,134303.95
2024-04-08T00:00:00,42,7.63,,16846.11,128535.81,0,128535.81,II,120383.31
2024-04-08T00:00:00,43,7.63,,16217.04,123736.03,0,123736.03,II,98974.98
2024-04-08T00:00:00,44,7.63,,15481.46,118123.54,0,118123.54,II,112102.79
2024-04-08T00:00:00,45,7.63,,14658.06,111840.98,0,111840.98,II,94782.40
2024-04-08T00:00:00,46,7.63,,13847.46,105656.10,0,105656.10,II,79397.35
2024-04-08T00:00:00,47,7.63,,13123.31,100130.89,0,100130.89,II,108512.13
2024-04-08T00:00:00,48,7.63,,12627.04,96344.28,0,96344.28,II,118049.52
2024-04-09T00:00:00,1,7.63,,12278.16,93682.36,0,93682.36,II,125717.15
2024-04-09T00:00:00,2,7.63,,12065.42,92059.12,0,92059.12,II,117861.00
2024-04-09T00:00:00,3,7.63,,12025.81,91756.93,0,91756.93,II,123255.94
2024-04-09T00:00:00,4,7.63,,12183.44,92959.62,0,92959.62,II,123965.80
2024-04-09T00:00:00,5,7.63,,12023.86,91742.04,0,91742.04,II,129925.84
2024-04-09T00:00:00,6,7.63,,11806.87,90086.39,0,90086.39,II,148100.16
2024-04-09T00:00:00,7,7.63,,11643.47,88839.65,0,88839.65,II,175084.68
2024-04-09T00:00:00,8,7.63,,11534.38,88007.28,0,88007.28,II,174416.67
2024-04-09T00:00:00,9,7.63,,11472.03,87531.57,0,87531.57,II,167516.93
2024-04-09T00:00:00,10,7.63,,11434.04,87241.76,0,87241.76,II,170731.21
2024-04-09T00:00:00,11,7.63,,11571.28,88288.85,0,88288.85,II,171918.23
2024-04-09T00:00:00,12,7.63,,11994.89,91521.03,0,91521.03,II,173985.10
2024-04-09T00:00:00,13,7.63,,13085.51,99842.42,0,99842.42,II,180477.58
2024-04-09T00:00:00,14,7.63,,13970.25,106593.02,0,106593.02,II,177798.68
2024-04-09T00:00:00,15,7.63,,15273.80,116539.09,0,116539.09,II,161256.17
2024-04-09T00:00:00,16,7.63,,16128.78,123062.58,0,123062.58,II,148021.12
2024-04-09T00:00:00,17,7.63,,16903.92,128976.90,0,128976.90,II,153404.55
2024-04-09T00:00:00,18,7.63,,17366.21,132504.17,0,132504.17,II,140403.23
2024-04-09T00:00:00,19,7.63,,17695.37,135015.69,0,135015.69,II,121070.04
2024-04-09T00:00:00,20,7.63,,17786.80,135713.30,0,135713.30,II,122333.21
2024-04-09T00:00:00,21,7.63,,17848.87,136186.91,0,136186.91,II,135333.73
2024-04-09T00:00:00,22,7.63,,17895.18,136540.23,0,136540.23,II,128483.45
2024-04-09T00:00:00,23,7.63,,17969.06,137103.93,0,137103.93,II,130279.89
2024-04-09T00:00:00,24,7.63,,18008.84,137407.45,0,137407.45,II,133657.03
2024-04-09T00:00:00,25,7.63,,18122.08,138271.45,0,138271.45,II,134030.63
2024-04-09T00:00:00,26,7.63,,18499.26,141149.33,0,141149.33,II,139208.29
2024-04-09T00:00:00,27,7.63,,17847.31,136174.97,0,136174.97,II,169830.06
2024-04-09T00:00:00,28,7.63,,17602.53,134307.30,0,134307.30,II,159170.69
2024-04-09T00:00:00,29,7.63,,17332.15,132244.33,0,132244.33,II,199180.12
2024-04-09T00:00:00,30,7.63,,17176.34,131055.49,0,131055.49,II,218662.00
2024-04-09T00:00:00,31,7.63,,17093.41,130422.70,0,130422.70,II,226564.68
2024-04-09T00:00:00,32,7.63,,17067.11,130222.06,0,130222.06,II,217912.34
2024-04-09T00:00:00,33,7.63,,17235.70,131508.36,0,131508.36,II,200445.82
2024-04-09T00:00:00,34,7.63,,17482.04,133387.96,0,133387.96,II,215064.63
2024-04-09T00:00:00,35,7.63,,17782.61,135681.29,0,135681.29,II,235493.25
2024-04-09T00:00:00,36,7.63,,17966.62,137085.32,0,137085.32,II,243638.14
2024-04-09T00:00:00,37,7.63,,18111.70,138192.26,0,138192.26,II,248976.04
2024-04-09T00:00:00,38,7.63,,18094.32,138059.68,0,138059.68,II,262839.59
2024-04-09T00:00:00,39,7.63,,18101.72,138116.14,0,138116.14,II,248582.30
2024-04-09T00:00:00,40,7.63,,18036.49,137618.42,0,137618.42,II,242716.81
2024-04-09T00:00:00,41,7.63,,17905.43,136618.43,0,136618.43,II,226791.60
2024-04-09T00:00:00,42,7.63,,17579.34,134130.33,0,134130.33,II,225277.55
2024-04-09T00:00:00,43,7.63,,16950.89,129335.27,0,129335.27,II,221417.38
2024-04-09T00:00:00,44,7.63,,16040.10,122385.99,0,122385.99,II,178180.14
2024-04-09T00:00:00,45,7.63,,15289.22,116656.72,0,116656.72,II,199397.26
2024-04-09T00:00:00,46,7.63,,14514.44,110745.20,0,110745.20,II,140915.42
2024-04-09T00:00:00,47,7.63,,13656.09,104196.00,0,104196.00,II,186642.49
2024-04-09T00:00:00,48,7.63,,13190.37,100642.55,0,100642.55,II,196648.33
2024-04-10T00:00:00,1,7.63,,13067.76,99707.01,0,99707.01,II,212225.82
2024-04-10T00:00:00,2,7.63,,12799.40,97659.40,0,97659.40,II,205870.58
2024-04-10T00:00:00,3,7.63,,12696.32,96872.93,0,96872.93,II,180684.56
2024-04-10T00:00:00,4,7.63,,12865.66,98164.98,0,98164.98,II,194817.33
2024-04-10T00:00:00,5,7.63,,12775.79,97479.31,0,97479.31,II,176996.90
2024-04-10T00:00:00,6,7.63,,12496.70,95349.80,0,95349.80,II,168782.60
2024-04-10T00:00:00,7,7.63,,12365.10,94345.73,0,94345.73,II,163012.80
2024-04-10T00:00:00,8,7.63,,12227.94,93299.17,0,93299.17,II,160814.23
2024-04-10T00:00:00,9,7.63,,12153.51,92731.26,0,92731.26,II,153752.56
2024-04-10T00:00:00,10,7.63,,12130.99,92559.43,0,92559.43,II,154970.72
2024-04-10T00:00:00,11,7.63,,12452.43,95012.06,0,95012.06,II,161583.52
2024-04-10T00:00:00,12,7.63,,12957.63,98866.72,0,98866.72,II,132330.93
2024-04-10T00:00:00,13,7.63,,14030.79,107054.90,0,107054.90,II,151618.65
2024-04-10T00:00:00,14,7.63,,14950.46,114072.02,0,114072.02,II,135202.98
2024-04-10T00:00:00,15,7.63,,16160.62,123305.55,0,123305.55,II,102131.95
2024-04-10T00:00:00,16,7.63,,16944.91,129289.64,0,129289.64,II,120716.44
2024-04-10T00:00:00,17,7.63,,17649.04,134662.15,0,134662.15,II,115911.12
2024-04-10T00:00:00,18,7.63,,17785.15,135700.72,0,135700.72,II,101780.87
2024-04-10T00:00:00,19,7.63,,17997.69,137322.41,0,137322.41,II,89584.77
2024-04-10T00:00:00,20,7.63,,17993.84,137293.03,0,137293.03,II,90030.76
2024-04-10T00:00:00,21,7.63,,17849.80,136193.99,0,136193.99,II,92967.06
2024-04-10T00:00:00,22,7.63,,17881.58,136436.49,0,136436.49,II,89623.47
2024-04-10T00:00:00,23,7.63,,17983.19,137211.75,0,137211.75,II,113227.44
2024-04-10T00:00:00,24,7.63,,18172.36,138655.09,0,138655.09,II,137350.09
2024-04-10T00:00:00,25,7.63,,18346.14,139981.03,0,139981.03,II,138313.84
2024-04-10T00:00:00,26,7.63,,18375.04,140201.52,0,140201.52,II,123266.27
2024-04-10T00:00:00,27,7.63,,18392.71,140336.37,0,140336.37,II,108591.25
2024-04-10T00:00:00,28,7.63,,18244.00,139201.72,0,139201.72,II,116039.33
2024-04-10T00:00:00,29,7.63,,18180.83,138719.73,0,138719.73,II,124756.52
2024-04-10T00:00:00,30,7.63,,18118.32,138242.77,0,138242.77,II,126929.59
2024-04-10T00:00:00,31,7.63,,18110.50,138183.13,0,138183.13,II,135130.66
2024-04-10T00:00:00,32,7.63,,18222.28,139036.02,0,139036.02,II,143381.45
2024-04-10T00:00:00,33,7.63,,18457.64,140831.81,0,140831.81,II,162770.05
2024-04-10T00:00:00,34,7.63,,18770.35,143217.80,0,143217.80,II,196589.99
2024-04-10T00:00:00,35,7.63,,19101.24,145742.44,0,145742.44,II,202953.19
2024-04-10T00:00:00,36,7.63,,19167.99,146251.76,0,146251.76,II,230015.03
2024-04-10T00:00:00,37,7.63,,19135.09,146000.77,0,146000.77,II,233712.87
2024-04-10T00:00:00,38,7.63,,18979.00,144809.77,0,144809.77,II,262334.44
2024-04-10T00:00:00,39,7.63,,18718.11,142819.16,0,142819.16,II,292566.69
2024-04-10T00:00:00,40,7.63,,18410.78,140474.24,0,140474.24,II,290439.84
2024-04-10T00:00:00,41,7.63,,18173.95,138667.22,0,138667.22,II,317105.41
2024-04-10T00:00:00,42,7.63,,17671.40,134832.78,0,134832.78,II,272025.95
2024-04-10T00:00:00,43,7.63,,17016.98,129839.57,0,129839.57,II,270218.73
2024-04-10T00:00:00,44,7.63,,16100.49,122846.75,0,122846.75,II,231250.16
2024-04-10T00:00:00,45,7.63,,15258.12,116419.43,0,116419.43,II,272337.44
2024-04-10T00:00:00,46,7.63,,14370.81,109649.28,0,109649.28,II,277809.34
2024-04-10T00:00:00,47,7.63,,13519.97,103157.39,0,103157.39,II,309161.20
2024-04-10T00:00:00,48,7.63,,13073.86,99753.52,0,99753.52,II,306215.90
2024-04-11T00:00:00,1,7.63,,12562.96,95855.37,0,95855.37,II,291830.70
2024-04-11T00:00:00,2,7.63,,12345.72,94197.84,0,94197.84,II,287679.17
2024-04-11T00:00:00,3,7.63,,12329.60,94074.83,0,94074.83,II,283021.86
2024-04-11T00:00:00,4,7.63,,12374.85,94420.11,0,94420.11,II,279429.66
2024-04-11T00:00:00,5,7.63,,12246.65,93441.97,0,93441.97,II,263070.02
2024-04-11T00:00:00,6,7.63,,12046.85,91917.48,0,91917.48,II,262196.62
2024-04-11T00:00:00,7,7.63,,11816.71,90161.52,0,90161.52,II,279930.78
2024-04-11T00:00:00,8,7.63,,11672.19,89058.85,0,89058.85,II,273190.27
2024-04-11T00:00:00,9,7.63,,11598.40,88495.80,0,88495.80,II,260828.01
2024-04-11T00:00:00,10,7.63,,11527.32,87953.42,0,87953.42,II,261979.48
2024-04-11T00:00:00,11,7.63,,11839.38,90334.46,0,90334.46,II,265725.29
2024-04-11T00:00:00,12,7.63,,12268.28,93606.98,0,93606.98,II,296619.34
2024-04-11T00:00:00,13,7.63,,13268.43,101238.10,0,101238.10,II,312363.57
2024-04-11T00:00:00,14,7.63,,14198.09,108331.43,0,108331.43,II,325355.55
2024-04-11T00:00:00,15,7.63,,15399.78,117500.29,0,117500.29,II,334158.97
2024-04-11T00:00:00,16,7.63,,16224.38,123792.04,0,123792.04,II,323592.71
2024-04-11T00:00:00,17,7.63,,16966.39,129453.56,0,129453.56,II,268707.69
2024-04-11T00:00:00,18,7.63,,17119.77,130623.83,0,130623.83,II,260343.76
2024-04-11T00:00:00,19,7.63,,17347.23,132359.37,0,132359.37,II,305856.31
2024-04-11T00:00:00,20,7.63,,17290.72,131928.17,0,131928.17,II,280115.18
2024-04-11T00:00:00,21,7.63,,17169.42,131002.67,0,131002.67,II,244443.23
2024-04-11T00:00:00,22,7.63,,17075.74,130287.88,0,130287.88,II,227718.66
2024-04-11T00:00:00,23,7.63,,17020.71,129868.03,0,129868.03,II,216872.01
2024-04-11T00:00:00,24,7.63,,16988.67,129623.52,0,129623.52,II,222646.84
2024-04-11T00:00:00,25,7.63,,16945.69,129295.65,0,129295.65,II,216407.36
2024-04-11T00:00:00,26,7.63,,16779.38,128026.64,0,128026.64,II,184288.37
2024-04-11T00:00:00,27,7.63,,16581.59,126517.53,0,126517.53,II,176316.41
2024-04-11T00:00:00,28,7.63,,16119.37,122990.81,0,122990.81,II,168789.95
2024-04-11T00:00:00,29,7.63,,16066.91,122590.50,0,122590.50,II,175816.92
2024-04-11T00:00:00,30,7.63,,15957.66,121756.92,0,121756.92,II,178151.71
2024-04-11T00:00:00,31,7.63,,15911.08,121401.55,0,121401.55,II,203715.73
2024-04-11T00:00:00,32,7.63,,16030.55,122313.07,0,122313.07,II,210695.31
2024-04-11T00:00:00,33,7.63,,16324.14,124553.19,0,124553.19,II,226819.78
2024-04-11T00:00:00,34,7.63,,16748.98,127794.71,0,127794.71,II,238686.20
2024-04-11T00:00:00,35,7.63,,17187.65,131141.81,0,131141.81,II,242509.70
2024-04-11T00:00:00,36,7.63,,17655.16,134708.86,0,134708.86,II,247967.58
2024-04-11T00:00:00,37,7.63,,17719.97,135203.33,0,135203.33,II,244417.43
2024-04-11T00:00:00,38,7.63,,17681.16,134907.21,0,134907.21,II,243784.03
2024-04-11T00:00:00,39,7.63,,17620.33,134443.10,0,134443.10,II,245996.43
2024-04-11T00:00:00,40,7.63,,17389.21,132679.65,0,132679.65,II,218640.23
2024-04-11T00:00:00,41,7.63,,17309.22,132069.34,0,132069.34,II,203446.73
2024-04-11T00:00:00,42,7.63,,16940.31,129254.56,0,129254.56,II,187716.32
2024-04-11T00:00:00,43,7.63,,16291.49,124304.07,0,124304.07,II,189244.41
2024-04-11T00:00:00,44,7.63,,15519.03,118410.23,0,118410.23,II,181715.91
2024-04-11T00:00:00,45,7.63,,14728.45,112378.09,0,112378.09,II,176584.93
2024-04-11T00:00:00,46,7.63,,13938.34,106349.54,0,106349.54,II,178767.94
2024-04-11T00:00:00,47,7.63,,13102.76,99974.05,0,99974.05,II,196180.87
2024-04-11T00:00:00,48,7.63,,12593.59,96089.11,0,96089.11,II,193017.23
2024-04-12T00:00:00,1,7.63,,12335.76,94121.87,0,94121.87,II,189664.09
2024-04-12T00:00:00,2,7.63,,12129.98,92551.76,0,92551.76,II,237845.98
2024-04-12T00:00:00,3,7.63,,11971.59,91343.26,0,91343.26,II,224014.07
2024-04-12T00:00:00,4,7.63,,12052.66,91961.77,0,91961.77,II,219507.04
2024-04-12T00:00:00,5,7.63,,11869.09,90561.14,0,90561.14,II,223122.05
2024-04-12T00:00:00,6,7.63,,11594.66,88467.22,0,88467.22,II,219943.95
2024-04-12T00:00:00,7,7.63,,11410.38,87061.20,0,87061.20,II,208441.01
2024-04-12T00:00:00,8,7.63,,11268.55,85979.05,0,85979.05,II,201445.66
2024-04-12T00:00:00,9,7.63,,11214.42,85566.00,0,85566.00,II,197203.94
2024-04-12T00:00:00,10,7.63,,11206.26,85503.75,0,85503.75,II,201487.11
2024-04-12T00:00:00,11,7.63,,11503.62,87772.59,0,87772.59,II,221295.86
2024-04-12T00:00:00,12,7.63,,11940.60,91106.78,0,91106.78,II,203658.50
2024-04-12T00:00:00,13,7.63,,12918.41,98567.48,0,98567.48,II,226021.47
2024-04-12T00:00:00,14,7.63,,13771.56,105077.00,0,105077.00,II,243550.08
2024-04-12T00:00:00,15,7.63,,14958.30,114131.81,0,114131.81,II,212923.96
2024-04-12T00:00:00,16,7.63,,15806.74,120605.44,0,120605.44,II,248740.25
2024-04-12T00:00:00,17,7.63,,16503.34,125920.48,0,125920.48,II,237121.40
2024-04-12T00:00:00,18,7.63,,16704.41,127454.64,0,127454.64,II,267019.16
2024-04-12T00:00:00,19,7.63,,16860.40,128644.87,0,128644.87,II,269162.54
2024-04-12T00:00:00,20,7.63,,16746.23,127773.75,0,127773.75,II,224518.56
2024-04-12T00:00:00,21,7.63,,16576.59,126479.35,0,126479.35,II,213994.15
2024-04-12T00:00:00,22,7.63,,16527.52,126104.97,0,126104.97,II,197839.28
2024-04-12T00:00:00,23,7.63,,16383.13,125003.27,0,125003.27,II,207811.01
2024-04-12T00:00:00,24,7.63,,16265.64,124106.83,0,124106.83,II,184892.44
2024-04-12T00:00:00,25,7.63,,16181.83,123467.33,0,123467.33,II,172459.09
2024-04-12T00:00:00,26,7.63,,15976.43,121900.15,0,121900.15,II,162683.54
2024-04-12T00:00:00,27,7.63,,15756.08,120218.88,0,120218.88,II,167162.76
2024-04-12T00:00:00,28,7.63,,15525.69,118461.00,0,118461.00,II,159332.37
2024-04-12T00:00:00,29,7.63,,15376.20,117320.43,0,117320.43,II,172403.28
2024-04-12T00:00:00,30,7.63,,15246.90,116333.81,0,116333.81,II,157252.14
2024-04-12T00:00:00,31,7.63,,15223.29,116153.73,0,116153.73,II,154645.44
2024-04-12T00:00:00,32,7.63,,15311.10,116823.69,0,116823.69,II,174369.90
2024-04-12T00:00:00,33,7.63,,15571.61,118811.37,0,118811.37,II,161853.19
2024-04-12T00:00:00,34,7.63,,15969.50,121847.29,0,121847.29,II,185038.02
2024-04-12T00:00:00,35,7.63,,16431.93,125375.66,0,125375.66,II,197198.09
2024-04-12T00:00:00,36,7.63,,16603.20,126682.40,0,126682.40,II,215126.02
2024-04-12T00:00:00,37,7.63,,16648.79,127030.30,0,127030.30,II,232340.12
2024-04-12T00:00:00,38,7.63,,16680.88,127275.13,0,127275.13,II,293777.41
2024-04-12T00:00:00,39,7.63,,16648.15,127025.35,0,127025.35,II,358752.85
2024-04-12T00:00:00,40,7.63,,16551.42,126287.32,0,126287.32,II,371517.62
2024-04-12T00:00:00,41,7.63,,16559.37,126348.02,0,126348.02,II,356186.44
2024-04-12T00:00:00,42,7.63,,16265.20,124103.50,0,124103.50,II,322681.82
2024-04-12T00:00:00,43,7.63,,15723.51,119970.34,0,119970.34,II,293654.08
2024-04-12T00:00:00,44,7.63,,15048.65,114821.19,0,114821.19,II,312478.61
2024-04-12T00:00:00,45,7.63,,14361.37,109577.27,0,109577.27,II,357619.49
2024-04-12T00:00:00,46,7.63,,13678.49,104366.86,0,104366.86,II,325474.70
2024-04-12T00:00:00,47,7.63,,12935.07,98694.60,0,98694.60,II,316684.25
2024-04-12T00:00:00,48,7.63,,12476.88,95198.56,0,95198.56,II,314561.12
2024-04-13T00:00:00,1,7.63,,12087.89,92230.58,0,92230.58,II,320705.66
2024-04-13T00:00:00,2,7.63,,11823.37,90212.33,0,90212.33,II,305581.50
2024-04-13T00:00:00,3,7.63,,11676.05,89088.27,0,89088.27,II,310254.41
2024-04-13T00:00:00,4,7.63,,11710.51,89351.22,0,89351.22,II,316601.71
2024-04-13T00:00:00,5,7.63,,11477.78,87575.46,0,87575.46,II,305058.08
2024-04-13T00:00:00,6,7.63,,11176.26,85274.85,0,85274.85,II,309303.61
2024-04-13T00:00:00,7,7.63,,10948.61,83537.93,0,83537.93,II,305597.11
2024-04-13T00:00:00,8,7.63,,10778.33,82238.67,0,82238.67,II,302687.57
2024-04-13T00:00:00,9,7.63,,10659.81,81334.36,0,81334.36,II,283706.83
2024-04-13T00:00:00,10,7.63,,10573.67,80677.08,0,80677.08,II,273205.26
2024-04-13T00:00:00,11,7.63,,10703.24,81665.69,0,81665.69,II,306378.88
2024-04-13T00:00:00,12,7.63,,10859.75,82859.93,0,82859.93,II,311895.71
2024-04-13T00:00:00,13,7.63,,11280.86,86072.93,0,86072.93,II,315166.27
2024-04-13T00:00:00,14,7.63,,11651.94,88904.30,0,88904.30,II,329263.37
2024-04-13T00:00:00,15,7.63,,12310.75,93931.02,0,93931.02,II,331265.35
2024-04-13T00:00:00,16,7.63,,12918.28,98566.48,0,98566.48,II,332436.66
2024-04-13T00:00:00,17,7.63,,13673.28,104327.09,0,104327.09,II,294697.56
2024-04-13T00:00:00,18,7.63,,14110.79,107665.33,0,107665.33,II,283113.17
2024-04-13T00:00:00,19,7.63,,14519.75,110785.66,0,110785.66,II,281249.19
2024-04-13T00:00:00,20,7.63,,14697.45,112141.54,0,112141.54,II,236597.36
2024-04-13T00:00:00,21,7.63,,14783.17,112795.58,0,112795.58,II,258601.17
2024-04-13T00:00:00,22,7.63,,14728.38,112377.52,0,112377.52,II,246780.91
2024-04-13T00:00:00,23,7.63,,14660.42,111858.99,0,111858.99,II,232426.98
2024-04-13T00:00:00,24,7.63,,14555.31,111057.01,0,111057.01,II,228146.41
2024-04-13T00:00:00,25,7.63,,14516.28,110759.20,0,110759.20,II,217151.27
2024-04-13T00:00:00,26,7.63,,14424.27,110057.21,0,110057.21,II,179934.21
2024-04-13T00:00:00,27,7.63,,14262.64,108823.92,0,108823.92,II,188432.22
2024-04-13T00:00:00,28,7.63,,14011.90,106910.81,0,106910.81,II,199232.71
2024-04-13T00:00:00,29,7.63,,13771.90,105079.59,0,105079.59,II,206999.73
2024-04-13T00:00:00,30,7.63,,13561.04,103470.76,0,103470.76,II,216570.82
2024-04-13T00:00:00,31,7.63,,13555.20,103426.18,0,103426.18,II,168566.96
2024-04-13T00:00:00,32,7.63,,13676.80,104354.00,0,104354.00,II,167961.54
2024-04-13T00:00:00,33,7.63,,13886.39,105953.18,0,105953.18,II,177528.27
2024-04-13T00:00:00,34,7.63,,14514.40,110744.86,0,110744.86,II,191493.10
2024-04-13T00:00:00,35,7.63,,15193.93,115929.65,0,115929.65,II,255694.90
2024-04-13T00:00:00,36,7.63,,15567.17,118777.47,0,118777.47,II,313302.44
2024-04-13T00:00:00,37,7.63,,15737.46,120076.83,0,120076.83,II,286717.58
2024-04-13T00:00:00,38,7.63,,15719.05,119936.37,0,119936.37,II,297796.85
